Date,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR
200801,  -4.41,  -5.87,  -5.25,  -6.62,  -9.39,  -5.04,  -3.92,  -8.46, -10.04,  -9.95,  -2.21,  -5.64,  -6.00,  -4.56,  -7.16,  -1.18,  -5.35,  -5.21,  -7.89,  -9.51,   0.47,  -1.63,  -6.80,  -8.00, -11.28
200802,  -2.21,  -2.74,  -4.89,  -3.88,  -6.73,  -3.22,  -1.22,  -3.81,  -2.41,  -8.02,  -2.89,  -0.84,  -3.71,  -0.99,  -7.57,   1.85,   0.12,  -0.94,  -1.56,  -9.71,  -3.17,  -1.01,  -3.91,  -1.13,  -7.44
200803,  -2.44,  -0.21,  -1.53,  -1.44,  -2.07,  -2.19,   1.08,  -1.18,  -0.66,   0.99,  -2.96,  -0.90,   0.41,  -1.48,  -1.58,  -1.08,  -2.68,  -1.46,  -1.76,  -2.58,  -2.31,   1.19,   0.26,  -0.77,  -1.71
200804,   3.28,   3.33,  -0.02,   1.45,   1.08,   5.31,   2.06,   3.32,   2.24,   3.06,   3.09,   7.17,   7.87,   6.81,   4.41,   6.55,   6.35,   6.71,   4.72,   7.53,   8.91,   6.73,   4.14,   3.32,   0.82
200805,   1.55,   2.84,   3.31,   7.26,   5.71,   5.02,   4.52,   4.95,   4.76,   5.59,   3.80,   1.11,   3.69,   4.99,   7.49,   3.58,   3.34,   5.12,   5.50,   8.20,   0.50,   1.07,   3.19,  -1.55,   2.72
200806, -14.54, -10.18, -10.66,  -9.10,  -6.91, -14.87, -11.77,  -8.29, -10.61,  -7.07, -13.79, -11.97,  -8.06,  -6.26,  -4.22, -17.08, -10.44,  -7.87,  -8.39,  -1.65, -18.43,  -6.78,  -6.72,  -5.76,  -4.02
200807,   9.14,   5.69,   6.49,   2.72,  -1.39,   7.62,   4.75,   5.02,   3.68,  -0.37,   1.10,   3.73,   2.95,   2.88,  -6.17,  -0.61,   0.37,   0.44,  -0.73, -10.04,   7.55,   0.74,   2.17,  -1.23,  -9.18
200808,   2.83,   2.39,   2.51,   3.19,   3.42,   3.36,   7.20,   5.72,   4.98,   5.29,   3.72,   3.17,   3.06,   3.82,   4.17,  -2.64,   3.45,   2.95,   3.01,   0.99,  -1.00,   2.38,   2.04,   1.78,  -1.46
200809, -12.21,  -6.40,  -6.59,  -7.22,  -8.85, -10.99,  -7.19,  -4.21,  -5.94,  -9.44, -15.80, -10.84,  -9.17,  -8.20, -11.63, -21.28, -13.09, -12.11, -10.03,  -9.76, -15.09,  -9.39,  -4.69,  -9.04,  -9.98
200810, -28.69, -24.42, -22.77, -20.74, -19.19, -30.53, -25.18, -22.99, -20.09, -16.84, -28.07, -24.19, -22.77, -16.22, -14.22, -26.76, -23.75, -21.68, -16.38, -17.79, -25.65, -15.22, -17.10, -12.81, -15.39
200811, -18.09, -21.03, -15.57, -13.06, -12.22, -19.00, -17.67, -13.35,  -7.51,  -7.92, -20.82, -10.35, -11.69, -10.47,  -8.16, -18.44, -12.74,  -8.46,  -7.70,  -5.90, -12.88, -17.10,  -8.19,  -7.96,  -2.62
200812,  12.26,   3.98,   1.85,   0.11,  -0.01,   7.88,  10.33,   6.47,   4.19,   3.39,   8.82,   5.87,   6.12,   3.11,   0.90,  11.05,   7.67,   7.35,   1.24,   2.16,  -9.48,   2.96,   1.66,   1.42,  -0.53
200901,  -6.16,  -8.68,  -8.76, -10.49, -11.68,  -8.92,  -8.67, -12.15, -10.32, -11.77,  -5.39,  -6.73, -10.35,  -8.30,  -9.49,  -3.98,  -3.85,  -7.25,  -8.75, -10.49, -12.48,  -9.25,  -6.54,  -7.04,  -5.53
200902, -17.90, -13.92, -12.38, -11.11, -12.37, -17.08,  -9.34, -11.68, -11.56, -10.85, -13.99, -13.46, -10.67, -10.52,  -8.99, -19.29, -14.46,  -9.81,  -6.46,  -6.94, -23.49,  -6.64, -10.14,  -9.20,  -7.85
200903,  17.75,  14.19,   9.59,   7.48,   8.15,  15.34,  10.95,  12.17,  10.63,  12.96,  10.46,  11.02,   7.53,   8.66,  12.10,  12.77,  12.00,   8.20,   9.51,   8.77,  20.74,   7.65,   5.90,   9.20,  10.27
200904,  26.46,  19.32,  18.86,  21.47,  29.63,  28.43,  18.32,  16.57,  20.98,  27.66,  18.30,  16.91,  15.17,  16.69,  24.81,  16.82,  11.78,   7.19,  16.42,  25.33,   8.93,   3.81,   4.67,  15.54,  15.33
200905,  11.35,   9.15,   9.34,  13.98,  11.07,   2.22,   2.33,   4.02,   3.52,   6.21,   4.56,   2.49,   1.78,   7.33,   4.22,   3.02,   3.54,   4.76,   7.24,   9.65,   6.32,   3.36,   4.18,   9.09,   5.52
200906,   5.57,   4.96,   4.42,   3.86,   5.41,   4.52,   2.65,   1.60,   1.08,  -1.91,   0.79,   2.24,   1.83,   0.58,  -5.07,   1.75,   3.45,   0.97,  -2.87,  -4.39,   5.38,   1.71,   1.10,  -1.19,  -4.50
200907,  13.62,  12.19,  11.09,   8.20,   8.14,  13.36,  13.67,   7.98,   7.71,   8.67,  13.55,  10.87,  10.62,   8.74,   8.21,  10.68,  11.52,   9.96,   6.15,   4.48,  10.80,   7.95,   6.94,   6.95,   6.21
200908,   5.74,   0.68,   3.53,   3.79,  10.88,   5.38,   2.38,   1.49,   2.08,   6.21,   4.94,   3.06,   2.67,   4.25,   5.58,   3.27,   3.31,   3.15,   5.31,   8.05,   3.01,   2.45,   1.91,   4.63,   6.00
200909,   8.18,   5.44,   6.31,   5.64,   7.15,   7.77,   6.80,   6.18,   5.80,   6.92,   8.15,   6.66,   6.65,   5.71,   6.10,   5.56,   6.00,   5.16,   6.15,   6.56,   4.73,   3.51,   4.41,   2.07,   0.69
200910,  -8.02,  -6.50,  -7.11,  -7.16, -10.54,  -7.81,  -5.95,  -5.01,  -7.11,  -8.57,  -6.45,  -4.98,  -5.86,  -5.41,  -8.92,  -3.12,  -2.84,  -3.91,  -4.30,  -5.75,  -3.61,  -0.32,  -0.77,  -1.30,  -5.25
200911,   0.16,   2.17,   1.63,  -0.24,   3.32,   3.23,   3.81,   1.47,   3.37,   2.10,   3.36,   4.07,   4.37,   4.33,   3.89,   6.81,   4.24,   3.89,   4.44,   4.33,   7.81,   5.88,   6.19,   6.04,   5.72
200912,   8.54,   7.38,   7.41,   6.76,   8.60,  10.89,   9.29,   6.98,   8.74,   8.09,   9.12,   8.01,   8.36,   7.03,   7.36,   8.74,   6.37,   5.90,   4.47,   5.30,   3.25,   1.76,   0.74,   1.83,   1.74
201001,  -0.57,   0.00,  -1.68,  -4.01,  -4.32,  -1.75,  -2.64,  -2.21,  -2.57,  -3.65,  -0.61,  -2.15,  -3.32,  -3.55,  -6.15,   0.67,  -1.71,  -4.16,  -4.54,  -6.40,  -1.21,  -3.84,  -5.92,  -4.80,  -8.78
201002,   5.19,   4.26,   4.18,   4.71,   4.17,   5.72,   3.52,   4.56,   3.24,   3.82,   6.55,   5.64,   5.18,   4.92,   1.88,   6.22,   5.46,   5.03,   5.79,   4.10,   3.74,   3.54,   2.95,   2.77,   1.31
201003,   9.04,   7.37,   7.39,   8.06,   7.84,  10.76,   7.87,   7.30,   9.83,   8.17,   8.99,   8.88,   7.71,   7.53,   6.92,   7.51,   7.37,   6.59,   7.34,   6.91,   5.81,   5.60,   5.57,   6.41,   7.52
201004,   7.71,   7.55,   8.75,   8.82,   8.72,   5.34,   5.68,   6.27,   5.67,   6.06,   5.82,   3.42,   3.43,   5.05,   4.93,   2.53,   3.85,   4.95,   4.84,   3.42,  -0.27,   0.52,   0.92,   2.39,   3.81
201005,  -9.73,  -7.31,  -7.06,  -8.19,  -9.19,  -7.13,  -6.44,  -6.44,  -7.21,  -8.48,  -6.78,  -7.56,  -7.66,  -8.27,  -9.49,  -8.70,  -5.79,  -7.76,  -6.59,  -8.33,  -7.01,  -7.84, -10.07,  -6.93,  -7.74
201006, -11.24,  -9.22,  -7.61,  -5.48,  -5.97, -10.50,  -8.55,  -8.60,  -5.83,  -6.43, -11.73,  -6.82,  -6.31,  -6.74,  -6.28, -11.05,  -8.93,  -5.68,  -4.96,  -4.24,  -8.58,  -6.57,  -4.89,  -3.35,  -3.44
201007,   9.34,   6.31,   5.30,   5.23,   3.75,   8.84,   8.84,   7.59,   4.74,   5.65,   8.64,   8.43,   6.80,   4.89,   6.61,  10.14,   7.61,   9.19,   5.28,   6.46,  10.13,   9.92,   6.76,   6.78,   4.87
201008,  -8.09,  -7.63,  -9.16,  -9.22, -11.19,  -7.13,  -9.02,  -4.36,  -6.90,  -8.40,  -4.19,  -7.40,  -7.70,  -6.93,  -6.61,  -4.52,  -6.80,  -1.79,  -5.33,  -5.36,  -3.09,  -2.93,  -5.28,  -5.75,  -4.12
201009,  15.44,  11.97,  10.80,   8.76,   9.45,  14.88,  13.24,  12.32,  12.32,  11.57,  17.37,  13.43,  11.75,  12.18,  11.52,  12.80,  13.44,  11.45,  11.04,   8.44,   9.30,   8.40,  12.16,   7.53,   7.29
201010,   3.55,   4.03,   5.09,   4.81,   7.24,   4.70,   2.77,   4.77,   3.92,   3.76,   4.78,   3.81,   3.47,   4.71,   2.02,   3.25,   3.22,   3.22,   3.73,   4.31,   4.57,   2.89,   4.16,   3.92,   7.12
201011,   1.67,   3.85,   4.95,   3.72,   3.47,   2.17,   4.36,   4.32,   4.69,   3.37,   0.95,   2.79,   4.06,   5.78,   4.47,   1.79,   2.27,   1.76,   2.56,   4.64,   0.80,  -0.25,  -0.46,   0.23,  -0.98
201012,  10.26,  10.76,   8.31,   9.11,   8.71,  11.75,   8.95,   8.55,   6.97,   7.63,  11.74,   6.26,   6.80,   7.94,   6.99,   8.43,   6.01,   7.48,   7.28,   6.43,   7.33,   6.76,   5.49,   6.36,   5.38
201101,  -0.39,  -1.19,   0.03,  -1.23,  -2.27,   0.20,   1.02,  -0.31,  -0.72,   0.76,   1.99,   0.82,   1.34,   1.69,   2.38,   1.21,   2.64,   3.62,   3.38,   0.77,   1.50,   1.83,   1.39,   3.33,   2.67
201102,   4.05,   4.57,   4.10,   3.71,   5.78,   4.98,   4.93,   6.61,   4.79,   4.62,   6.66,   3.78,   5.80,   6.79,   5.27,   4.75,   6.26,   3.39,   3.78,   4.61,  -0.23,   3.29,   2.36,   3.08,   4.75
201103,   0.27,   2.99,   1.44,   0.92,   3.50,   3.16,   2.31,   2.33,   3.99,   2.05,   2.85,   2.31,   2.31,   2.36,   3.20,   3.31,   3.63,   1.94,   2.23,   2.26,  -1.52,   0.09,  -0.06,   0.68,  -1.80
201104,   1.46,   1.72,   0.77,   2.11,   2.08,   0.94,   2.41,   0.93,   0.98,   3.25,   2.67,   2.92,   3.09,   4.26,   3.60,   2.78,   2.74,   2.65,   3.18,   4.93,   1.83,   2.55,   4.14,   3.61,   2.38
201105,  -3.11,  -1.86,  -1.58,  -2.56,  -1.95,  -2.77,  -1.97,  -0.62,  -2.82,  -2.08,  -0.49,  -1.22,  -2.45,  -1.32,  -1.80,  -1.36,  -0.68,   0.34,  -0.71,  -0.92,  -2.89,  -2.89,  -0.92,  -0.75,  -0.32
201106,  -4.42,  -2.46,  -1.72,  -2.64,  -2.56,  -2.76,  -3.35,  -1.36,  -0.53,  -1.66,  -3.38,  -2.61,  -1.92,  -1.29,  -2.06,  -1.92,  -2.88,  -2.82,  -0.45,  -1.55,  -1.23,  -2.74,  -0.89,  -1.75,  -1.44
201107,  -3.41,  -2.23,  -2.11,  -2.55,  -2.30,  -4.00,  -4.61,  -4.48,  -4.88,  -3.28,  -5.70,  -4.02,  -3.95,  -3.95,  -4.11,  -3.77,  -4.84,  -2.24,  -4.02,  -2.21,  -5.78,  -0.41,  -2.30,  -3.16,  -0.88
201108, -11.96, -11.19, -11.72,  -8.01, -11.30, -10.57,  -9.61,  -7.42,  -8.65, -10.57,  -9.41,  -8.49,  -8.15,  -7.19,  -9.48,  -8.67,  -7.52,  -7.38,  -4.49,  -9.24,  -8.30,  -7.07,  -4.46,  -4.30,  -4.41
201109, -15.16, -12.51,  -9.16,  -9.76,  -9.44, -17.04, -11.66, -11.63,  -8.65,  -9.77, -15.58, -11.44, -12.83,  -9.67,  -8.41, -18.18, -14.55,  -9.62,  -7.72,  -6.77, -18.03, -14.47,  -6.78,  -4.79,  -3.16
201110,  21.63,  16.45,  13.64,  12.21,   6.49,  22.16,  18.26,  16.87,  15.10,  10.42,  23.51,  20.49,  15.93,  12.61,   9.65,  16.18,  18.99,  14.60,  11.45,   8.09,  23.81,  20.86,  14.41,  10.34,   6.29
201111,  -2.77,  -1.15,  -2.01,  -1.54,  -1.06,  -0.33,  -1.47,   0.20,  -1.02,  -0.67,  -1.51,  -0.30,  -2.21,   0.05,   0.40,   1.26,   0.63,  -0.81,   0.34,  -1.84,   0.61,   0.30,  -1.18,  -0.77,  -1.82
201112,   0.28,   0.60,   0.91,   0.69,   2.03,  -0.44,  -0.81,   0.45,   0.89,   0.52,   0.09,   1.11,   0.50,   0.84,  -0.78,  -2.27,  -1.49,  -0.19,   1.85,  -0.70,  -1.86,   0.11,   1.54,   1.94,   0.22
201201,  13.34,   8.75,   6.75,   8.14,   7.67,  12.80,  10.51,   6.63,   5.73,   5.53,   8.72,   9.38,   5.77,   4.51,   4.74,  10.13,   8.46,   7.00,   3.80,   5.98,  10.41,   7.48,   4.93,   0.53,   3.26
201202,   2.86,   2.17,   1.00,   2.17,   0.93,   5.27,   3.08,   2.83,   3.57,   2.49,   5.01,   4.15,   4.65,   6.23,   3.38,   2.03,   4.07,   5.23,   4.62,   7.34,   4.49,   2.63,   3.97,   6.86,   4.14
201203,   2.44,   4.76,   4.23,   5.24,   3.71,   2.41,   2.99,   2.80,   2.89,   1.58,  -0.17,   1.43,   1.84,   2.80,   1.08,   1.43,   2.08,   2.39,   1.50,   1.64,   1.92,   2.67,   3.47,   3.26,   5.42
201204,  -3.75,  -1.88,  -2.01,  -1.77,  -1.74,  -1.74,  -2.40,  -0.38,  -1.75,  -2.80,  -2.32,  -1.25,  -0.60,  -0.44,  -0.78,  -1.53,   0.29,  -0.86,  -0.96,  -1.30,  -2.39,  -0.48,   0.68,  -0.99,  -1.53
201205,  -9.13,  -6.16,  -4.92,  -7.26,  -6.96,  -8.23,  -7.06,  -7.01,  -5.71,  -7.70, -11.30,  -8.15,  -6.84,  -6.23,  -7.09,  -9.36,  -8.67,  -8.19,  -5.67,  -6.73, -10.89,  -5.91,  -5.49,  -5.44,  -4.03
201206,   5.15,   7.49,   5.97,   6.93,   4.96,   5.27,   3.81,   4.25,   6.54,   5.93,   0.94,   3.19,   2.71,   3.76,   4.51,  -0.33,   4.71,   3.14,   2.75,   3.81,   3.66,   4.01,   3.93,   3.93,   4.16
201207,  -1.07,  -1.03,  -1.86,  -2.30,  -3.08,  -0.94,   1.34,  -1.01,  -2.09,  -3.99,  -0.03,  -1.02,  -0.22,  -1.72,  -2.80,   0.65,  -0.17,  -1.53,  -0.08,  -2.34,   0.67,   2.49,   0.81,   1.57,   0.45
201208,   4.90,   2.14,   3.14,   0.39,   1.34,   3.01,   3.10,   2.73,   4.09,   1.83,   7.40,   6.19,   2.54,   2.04,   3.67,   5.20,   5.11,   3.89,   2.34,   3.04,   6.37,   3.74,   1.68,   1.50,   2.32
201209,   4.81,   4.33,   4.24,   5.47,   4.29,   3.32,   3.89,   4.11,   4.80,   3.71,   2.44,   3.36,   2.07,   2.60,   1.55,   3.27,   2.12,   2.75,   1.42,   2.86,   2.18,   2.94,   2.84,   2.23,   3.53
201210,  -5.02,  -2.11,  -2.62,  -2.05,  -4.72,  -0.27,  -2.65,  -2.57,  -3.87,  -3.01,  -1.39,   0.11,  -1.33,  -1.28,  -0.98,   0.46,   1.37,  -0.52,  -0.44,  -2.85,  -1.50,  -2.91,  -2.32,  -0.77,  -1.53
201211,   0.76,  -0.13,  -0.47,  -0.24,   0.84,   1.02,   0.67,   1.06,   0.43,   0.18,   5.20,   2.61,   1.54,   0.55,   1.08,   2.98,   3.07,   1.92,   0.80,   1.13,   1.63,   0.20,   0.46,   0.57,  -0.51
201212,   2.99,   4.14,   3.89,   3.82,   2.66,   4.31,   3.30,   3.30,   3.62,   3.51,   3.90,   2.51,   4.55,   2.33,   3.35,   4.45,   2.32,   1.38,   1.56,   2.48,   1.82,  -0.35,   0.70,   2.14,   0.40
201301,   8.20,   6.21,   6.20,   5.38,   3.68,   6.35,   6.41,   6.30,   6.43,   6.35,   6.40,   7.49,   6.43,   7.29,   5.98,   7.05,   6.01,   8.09,   8.54,   8.56,   2.68,   5.92,   5.52,   8.01,   5.74
201302,  -1.22,   0.52,   2.44,   1.45,   2.62,  -1.08,   1.88,   2.76,   1.39,   2.70,  -1.35,   0.41,   2.41,   2.01,   1.99,   1.54,   1.72,   1.18,   1.13,   0.72,  -0.27,   1.67,   2.09,   1.17,   0.39
201303,   3.97,   5.99,   4.41,   4.65,   5.26,   2.82,   3.80,   5.51,   5.04,   5.93,   5.19,   4.76,   4.76,   5.06,   5.82,   2.26,   4.58,   5.29,   4.85,   5.90,   2.57,   3.42,   3.69,   3.92,   5.40
201304,  -0.11,   0.31,  -1.58,   0.53,   1.17,  -1.22,  -2.03,  -0.25,  -1.32,   0.02,   0.39,  -0.07,  -0.09,  -0.99,   0.11,   1.67,   0.11,  -0.70,   0.85,   1.16,   1.09,   1.61,   2.89,   1.97,   1.97
201305,   6.29,   5.18,   3.92,   6.79,   4.79,   5.80,   6.98,   3.89,   6.91,   6.97,   4.62,   5.76,   4.70,   3.87,   4.35,   4.86,   3.33,   4.97,   1.08,   2.47,   5.15,   4.93,   3.11,   1.58,   0.46
201306,  -0.56,   2.57,   1.46,   1.72,   1.22,  -0.22,   1.48,   0.87,  -0.70,   0.33,  -1.12,  -1.01,   1.11,  -1.56,  -0.06,  -1.55,  -1.50,  -1.62,  -1.74,  -4.07,   0.11,  -0.87,  -2.74,  -0.85,  -1.69
201307,  10.46,   8.00,   6.93,   8.70,   7.23,   5.60,   8.56,   8.21,   6.15,   6.34,  10.12,   6.47,   8.34,   6.34,   7.13,   8.49,   6.30,   6.79,   6.29,   5.41,   7.79,   7.76,   3.39,   4.61,   4.79
201308,  -3.54,  -1.85,  -1.77,  -3.41,  -3.18,  -2.05,  -1.79,  -3.71,  -2.31,  -4.09,  -3.35,  -2.15,  -2.74,  -3.61,  -1.57,  -2.47,  -2.99,  -2.07,  -3.29,  -0.77,  -1.98,  -3.96,  -3.56,  -3.19,   1.33
201309,   6.12,   5.66,   7.43,   4.59,   7.90,   6.15,   6.42,   8.26,   5.75,   6.21,   5.07,   5.76,   6.16,   6.42,   5.88,   5.60,   4.03,   4.91,   5.62,   6.05,   2.07,   2.55,   3.16,   4.53,   3.31
201310,  -0.50,   2.98,   3.96,   2.06,   1.32,   2.46,   2.26,   2.51,   1.59,   1.36,   1.54,   4.32,   3.98,   4.71,   2.79,   2.95,   4.39,   3.43,   2.69,   2.40,   5.09,   2.73,   6.67,   3.82,   5.57
201311,   6.26,   5.70,   5.20,   6.83,   5.48,   3.61,   4.30,   6.31,   5.29,   4.32,   4.66,   4.04,   3.07,   2.12,   2.77,   2.85,   2.16,   0.84,   0.93,   2.23,   2.53,   4.45,   2.45,   2.58,   3.76
201312,   4.60,   1.66,   2.90,   1.82,   2.52,   3.08,   2.22,   3.52,   1.67,   2.63,   2.87,   3.53,   2.83,   2.49,   1.55,   2.99,   2.90,   3.35,   3.87,   2.71,   4.31,   2.24,   2.50,   3.38,   1.23
201401,  -0.23,  -1.55,  -2.17,  -2.70,   0.41,  -2.21,  -4.24,  -4.25,  -3.56,  -1.47,  -4.06,  -2.72,  -3.41,  -3.05,  -3.31,  -2.70,  -2.38,  -3.01,  -1.71,  -1.56,  -2.34,  -3.35,  -4.24,  -3.63,  -3.68
201402,   4.13,   4.44,   4.16,   4.29,   4.97,   4.01,   4.97,   3.49,   4.76,   5.25,   5.20,   4.11,   6.83,   6.16,   5.05,   3.87,   7.74,   5.93,   4.35,   6.91,   4.55,   4.47,   4.28,   4.09,   4.97
201403,  -0.81,   2.59,   0.80,   0.28,  -0.92,   0.24,  -0.76,   0.20,   0.78,  -0.43,  -0.74,   1.48,  -0.35,   0.45,  -4.14,  -0.15,  -0.67,   0.42,   0.21,  -3.21,   2.56,   1.54,   1.71,  -1.16,  -3.17
201404,  -7.00,  -5.69,  -5.57,  -5.28,  -5.10,  -6.59,  -4.95,  -3.21,  -1.76,  -3.10,  -5.54,  -1.25,  -2.35,  -1.90,  -1.04,  -6.42,  -1.57,  -0.26,  -0.27,   0.35,  -2.56,   0.17,   2.36,   1.09,  -0.28
201405,   0.21,  -1.39,   0.42,  -0.98,  -1.63,   0.53,   1.44,  -0.02,  -0.66,  -1.29,   1.12,   0.59,   0.05,   1.75,   1.97,   1.14,   1.61,   2.98,   1.83,   1.11,   3.31,   4.25,   2.75,   1.52,   1.78
201406,   8.12,   4.69,   3.28,   3.96,   4.40,   5.59,   5.47,   6.50,   4.59,   8.11,   6.72,   4.74,   4.53,   5.31,   7.09,   1.99,   4.54,   3.86,   4.18,   4.52,   1.69,   0.88,   2.60,   2.18,   2.27
201407,  -5.29,  -4.44,  -5.44,  -6.84, -10.05,  -2.22,  -5.27,  -5.88,  -6.35,  -7.90,  -4.01,  -3.61,  -4.74,  -6.95,  -7.16,  -2.52,  -1.88,  -4.71,  -2.33,  -4.90,  -0.38,  -1.12,  -1.99,  -1.77,  -1.60
201408,   5.43,   3.96,   2.59,   3.82,   3.26,   6.65,   4.46,   3.76,   4.28,   4.45,   4.18,   5.17,   5.28,   3.82,   6.48,   6.98,   6.63,   5.61,   5.09,   4.78,   3.24,   4.69,   4.04,   3.78,   3.92
201409,  -7.23,  -5.77,  -6.78,  -4.52,  -4.87,  -4.23,  -6.24,  -6.75,  -5.97,  -3.96,  -6.17,  -5.81,  -4.10,  -6.07,  -6.71,  -4.01,  -3.91,  -3.16,  -4.08,  -3.85,  -1.37,  -1.78,  -0.15,  -1.01,  -1.66
201410,   2.06,   5.09,   7.50,   6.02,   2.79,   4.01,   8.01,   9.17,   7.24,   5.67,   0.31,   4.13,   5.36,   5.55,   4.58,  -2.47,   1.87,   5.48,   2.54,   2.27,  -5.57,   0.44,   0.61,   3.35,   2.39
201411,  -3.52,   0.53,   0.07,  -1.36,  -1.18,  -4.36,   0.62,   0.10,   0.34,   0.95,  -5.34,   1.71,   3.27,   2.29,   2.25,  -2.21,   2.83,   3.41,   1.81,   3.45,  -1.94,   3.73,   2.04,   5.69,   4.85
201412,   3.03,   6.19,   4.21,   6.32,   6.16,  -1.26,   4.38,   3.32,   3.52,   4.09,  -2.18,   0.73,   1.50,   1.45,   1.19,  -3.03,  -1.13,   1.27,   1.44,   1.10,  -0.54,  -0.54,  -0.23,   0.16,  -1.14
201501,  -6.47,  -4.65,  -4.80,  -5.18,  -5.38,  -5.32,  -3.23,  -4.80,  -5.67,  -3.53,  -4.42,  -4.96,  -3.86,  -3.27,  -1.15,  -4.83,  -1.16,  -2.70,  -0.70,   0.27,   0.57,  -3.17,  -4.59,  -4.80,  -1.09
201502,   9.83,   5.74,   5.17,   3.50,   4.00,   9.71,   8.70,   5.62,   6.85,   6.38,  11.05,   9.14,   8.54,   4.95,   5.87,   9.92,   8.54,   8.96,   6.26,   3.87,   9.25,   5.52,   6.11,   4.93,   4.88
201503,   1.13,   3.03,   1.85,   1.51,  -2.10,   0.28,   2.03,   1.80,   0.90,   2.81,   0.65,   1.84,   1.57,   0.61,   1.57,  -1.27,   1.00,   0.24,   1.26,  -0.80,  -0.48,  -2.06,  -1.38,  -2.13,  -0.77
201504,   0.99,  -0.62,   0.03,  -1.25,  -1.71,  -0.04,  -1.79,  -1.48,  -3.14,  -2.69,   1.50,  -1.72,  -0.75,  -1.53,  -2.19,   3.98,   0.32,  -0.14,  -1.04,  -4.05,   5.62,   1.17,  -0.98,  -2.04,  -2.32
201505,   2.62,   0.05,   1.44,   0.79,  -0.76,   4.24,   2.39,   0.71,   1.02,  -0.07,   4.64,   3.63,   2.92,   1.88,  -0.94,   3.16,   2.51,   2.87,   0.84,  -0.48,   2.34,   1.59,   1.29,   2.16,  -1.04
201506,  -1.87,   0.26,   3.00,   2.59,   3.17,  -1.65,   0.89,   1.26,   1.13,   1.84,  -4.23,  -1.69,   0.13,   1.89,   0.91,  -4.98,  -1.37,  -1.07,  -0.04,  -1.69,  -3.97,  -3.27,  -1.47,  -1.44,   0.00
201507, -10.41,  -5.21,  -4.17,  -3.79,  -3.33,  -7.31,  -3.37,  -1.09,  -1.02,   0.01,  -7.28,  -2.82,  -3.13,   0.35,   2.10,  -1.52,   0.64,   1.11,   1.83,   1.55,  -1.47,   0.78,   3.93,   3.29,   3.38
201508,  -3.27,  -6.81,  -3.74,  -2.90,  -6.11,  -6.11,  -4.94,  -4.63,  -3.75,  -9.11,  -1.39,  -7.62,  -5.49,  -4.90,  -8.52,  -6.92,  -5.55,  -6.83,  -5.96,  -5.50,  -3.57,  -5.30,  -6.48,  -6.55,  -5.68
201509, -10.38,  -7.30,  -5.34,  -4.19,  -6.67,  -9.98,  -7.67,  -4.18,  -1.65,  -7.89,  -9.33,  -6.01,  -3.62,  -3.96,  -4.37,  -9.05,  -5.31,  -4.08,  -1.85,  -4.29,  -5.39,  -3.38,  -1.58,  -0.52,  -3.23
201510,   7.12,   5.55,   5.14,   4.66,   4.61,   7.67,   3.05,   6.49,   6.45,   5.64,   6.86,   5.16,   6.51,   4.89,   4.91,   5.21,   5.87,   6.76,   6.53,   4.78,  11.68,   9.59,   6.50,   8.39,   8.65
201511,   3.82,   3.68,   3.97,   1.93,   4.70,   6.72,   5.47,   2.86,   3.65,   3.43,   1.96,   0.34,   1.63,   0.29,   4.25,   1.15,   0.63,   1.62,   0.69,   0.40,   0.06,  -0.33,   1.19,  -1.24,   1.30
201512,  -5.29,  -5.51,  -4.14,  -2.59,  -6.01,  -1.77,  -7.25,  -5.16,  -5.28,  -5.16,  -4.76,  -4.60,  -4.96,  -6.39,  -5.95,  -5.93,  -2.16,  -2.83,  -3.20,  -4.84,  -1.63,  -2.05,  -1.48,  -0.76,  -2.58
201601, -15.86,  -8.99, -10.13,  -7.17, -11.39, -13.77,  -8.82,  -7.66, -10.80, -12.57, -10.67,  -8.36,  -7.09,  -8.87, -10.36, -12.35,  -9.31,  -8.29,  -5.69,  -5.10,  -6.35,  -7.02,  -7.34,  -5.33,  -2.93
201602,   0.20,  -0.06,  -0.82,  -0.84,   0.05,  -1.21,   0.32,   0.94,   1.58,  -0.85,  -0.76,   2.12,   1.46,   0.06,   3.58,   1.21,   2.16,   1.64,   1.66,  -0.65,   0.00,  -1.44,  -0.49,   0.12,  -0.16
201603,  11.08,   7.50,   3.90,   6.12,   8.50,  11.89,   6.56,   9.10,   8.18,   9.61,  12.74,   9.38,   8.23,   7.47,   6.59,  10.22,   8.71,   7.20,   9.34,   5.45,   7.54,   6.31,   7.02,   6.58,   5.03
201604,   4.66,   4.28,   2.73,   4.00,   7.51,   4.45,   1.46,   3.17,   2.21,   5.77,   0.20,  -0.06,   0.83,   2.60,   9.47,   0.48,   0.47,   1.51,   2.55,   3.13,   1.99,   1.29,  -0.17,  -2.10,   6.98
